,sqft_living,floors,waterfront,viewed_by_buyer,condition,yr_built
16924,1030,1,0.0,0.0,5,1970
16925,1140,1,0.0,0.0,3,1949
16926,2260,1,0.0,0.0,3,1940
16929,4080,2,0.0,0.0,3,2005
16931,2870,2,0.0,0.0,4,1977
16932,2300,1,0.0,0.0,4,1977
16933,2230,1,0.0,0.0,4,1915
16934,1920,2,0.0,0.0,3,2004
16935,700,1,0.0,0.0,5,1952
16936,2740,2,0.0,0.0,4,1991
16938,650,1,0.0,0.0,4,1967
16939,1500,1,0.0,0.0,4,1957
16940,2490,2,0.0,0.0,3,2003
16941,1330,1,0.0,0.0,4,1968
16943,1590,2,0.0,0.0,3,1984
16944,830,1,0.0,0.0,4,1950
16945,1810,2,0.0,0.0,3,1989
16946,2910,2,0.0,0.0,3,2001
16947,2180,1,0.0,0.0,3,1956
16948,1090,1,0.0,0.0,4,1969
16949,2160,2,0.0,0.0,3,1994
16950,2110,1,0.0,0.0,5,1924
16951,2180,1,0.0,0.0,4,1967
16952,2100,2,0.0,0.0,4,1919
16953,1410,1,0.0,0.0,3,1924
16954,1020,1,0.0,0.0,3,1930
16956,2090,1,0.0,0.0,4,1977
16957,1350,1,0.0,0.0,4,1968
16958,2650,1,0.0,1.0,3,1952
16959,3520,2,0.0,0.0,4,1985
16960,2040,2,0.0,0.0,3,1992
16961,2340,2,0.0,0.0,3,1912
16962,1770,2,0.0,0.0,3,1998
16963,1100,1,0.0,0.0,5,1964
16964,1490,2,0.0,0.0,3,1998
16965,1460,1,0.0,0.0,4,1914
16966,1350,2,0.0,0.0,3,2003
16967,1030,1,0.0,0.0,4,1944
16968,1820,1,0.0,0.0,4,1966
16969,1170,1,0.0,0.0,3,1919
16970,1450,2,0.0,0.0,3,2004
16971,2200,1,0.0,0.0,4,1918
16972,1610,1,0.0,0.0,4,1966
16973,2690,2,0.0,0.0,3,1994
16974,1850,2,0.0,0.0,3,1974
16975,2250,2,0.0,0.0,4,1912
16976,1580,1,0.0,0.0,4,1961
16977,2030,1,0.0,0.0,3,1979
16978,1890,1,0.0,0.0,3,1962
16979,2140,2,0.0,0.0,3,1994
16980,1770,1,0.0,0.0,4,1986
16982,1640,1,0.0,0.0,4,1941
16983,1820,1,0.0,0.0,4,1988
16984,1410,1,0.0,0.0,3,1925
16985,1240,1,0.0,0.0,3,1968
16986,1780,1,0.0,0.0,4,1979
16988,3570,2,0.0,0.0,3,1990
16989,1900,1,0.0,0.0,3,2008
16990,1010,1,0.0,0.0,3,1919
16991,2870,2,0.0,0.0,4,1986
16992,1620,1,0.0,0.0,3,1962
16993,1480,1,0.0,0.0,4,1925
16994,2650,2,0.0,0.0,3,2005
16995,1410,1,0.0,0.0,5,1967
16996,1360,1,0.0,0.0,3,1952
16997,2930,1,0.0,0.0,4,1977
17000,1710,2,0.0,0.0,3,1989
17002,2870,2,0.0,0.0,3,2014
17003,1500,1,0.0,0.0,3,1950
17004,2120,1,0.0,0.0,4,1976
17005,1590,1,0.0,0.0,3,1976
17006,1830,1,0.0,0.0,3,1989
17007,1210,1,0.0,0.0,4,1954
17008,1590,1,0.0,0.0,4,1956
17009,1050,1,0.0,0.0,4,1928
17010,1550,1,0.0,0.0,3,1982
17011,2070,2,0.0,0.0,4,1977
17012,1740,1,0.0,0.0,5,1969
17013,1700,1,0.0,0.0,4,1940
17014,1200,1,0.0,0.0,3,1958
17015,1710,2,0.0,0.0,3,1996
17016,1840,2,0.0,0.0,3,1994
17017,1900,1,0.0,0.0,3,1982
17018,2300,1,0.0,0.0,3,1928
17019,970,1,0.0,0.0,4,1967
17020,1270,1,0.0,0.0,3,1944
17021,3130,2,0.0,0.0,4,1978
17023,1480,2,0.0,0.0,4,1996
17024,3310,2,0.0,0.0,3,2001
17025,1590,1,0.0,0.0,3,1951
17026,1690,1,0.0,0.0,3,1960
17028,1500,1,0.0,0.0,3,1957
17029,2320,2,0.0,0.0,3,1991
17031,1445,2,0.0,0.0,3,2003
17032,1890,1,0.0,0.0,4,1967
17033,1760,1,0.0,0.0,3,1962
17034,1050,1,0.0,0.0,5,1948
17035,1980,2,0.0,0.0,3,1993
17036,2120,1,0.0,0.0,4,1950
17037,760,1,0.0,0.0,3,1906
17038,1300,1,0.0,0.0,3,1977
17039,1160,2,0.0,0.0,3,1998
17040,2340,2,0.0,0.0,3,2003
17041,2710,2,0.0,0.0,3,2000
17042,1440,1,0.0,0.0,4,1957
17043,1980,2,0.0,0.0,3,1981
17044,1680,1,0.0,0.0,4,1966
17045,1390,2,0.0,0.0,3,1999
17047,1680,2,0.0,0.0,3,1991
17048,2710,2,0.0,0.0,3,2004
17049,840,1,0.0,0.0,4,1943
17051,1120,1,0.0,0.0,5,1987
17052,1210,1,0.0,0.0,5,1969
17053,1210,1,0.0,0.0,5,1969
17054,1940,1,0.0,0.0,5,1945
17056,1270,1,0.0,0.0,4,1990
17057,1680,1,0.0,0.0,3,1929
17058,2090,2,0.0,0.0,3,2000
17059,1000,1,0.0,0.0,4,1956
17060,1350,1,0.0,0.0,3,1967
17061,3280,2,0.0,1.0,3,2001
17062,2390,2,0.0,0.0,3,1988
17063,1860,1,0.0,0.0,4,1966
17064,1380,1,0.0,0.0,3,1944
17065,3070,2,0.0,0.0,3,2010
17067,1990,1,0.0,0.0,5,1952
17069,2070,1,0.0,0.0,4,1967
17071,1910,1,0.0,0.0,4,1964
17072,2100,2,0.0,0.0,3,2006
17074,2290,2,0.0,0.0,3,2001
17075,2130,1,0.0,0.0,4,1977
17076,2160,2,0.0,0.0,3,1999
17077,860,1,0.0,0.0,3,1949
17078,2880,2,0.0,0.0,3,2005
17079,2100,1,0.0,0.0,4,1968
17082,1560,1,0.0,0.0,4,1952
17083,1680,1,0.0,0.0,4,1966
17084,1380,3,0.0,0.0,3,2015
17085,2610,3,0.0,0.0,5,1910
17087,1210,1,0.0,1.0,3,1955
17088,1150,1,0.0,0.0,4,1970
17090,2550,1,0.0,0.0,4,1958
17091,2430,1,0.0,0.0,4,1983
17092,1460,1,0.0,0.0,2,1979
17094,2040,1,0.0,0.0,3,1977
17095,2375,2,0.0,0.0,3,2002
17096,2480,2,0.0,0.0,3,2005
17097,1580,1,0.0,0.0,5,1944
17098,2740,1,0.0,0.0,5,1977
17099,1920,2,0.0,0.0,4,1970
17101,910,1,0.0,0.0,4,1971
17102,1860,1,0.0,0.0,3,1963
17103,1510,1,0.0,0.0,3,1947
17104,3920,2,0.0,0.0,3,2004
17105,1330,1,0.0,0.0,3,1952
17106,1964,2,0.0,0.0,3,2013
17107,1520,1,0.0,0.0,3,1996
17109,770,1,0.0,0.0,3,1947
17110,3210,2,0.0,0.0,3,1995
17111,1070,1,0.0,0.0,3,1994
17112,1430,1,0.0,0.0,3,1956
17113,1670,2,0.0,0.0,3,2000
17114,710,1,0.0,0.0,5,1943
17115,1920,1,0.0,0.0,4,1921
17116,750,1,0.0,0.0,3,1947
17117,2210,2,0.0,0.0,3,2004
17118,1660,2,0.0,0.0,3,1994
17119,1910,1,0.0,0.0,4,1963
17120,1910,1,0.0,0.0,4,1963
17121,780,1,0.0,0.0,3,1937
17122,1650,1,0.0,0.0,3,1962
17124,810,1,0.0,0.0,3,1919
17125,2750,2,0.0,0.0,3,1994
17126,1650,2,0.0,0.0,3,1998
17127,1960,1,0.0,0.0,4,1952
17129,2230,1,0.0,0.0,4,1977
17130,1280,1,0.0,0.0,4,1941
17131,1240,1,0.0,0.0,3,1967
17132,1860,1,0.0,0.0,3,1915
17133,2410,1,0.0,0.0,5,1950
17134,1960,1,0.0,0.0,4,1984
17135,1710,2,0.0,0.0,4,1994
17136,3480,1,0.0,0.0,4,1977
17139,2670,2,0.0,0.0,3,2002
17140,700,1,0.0,0.0,5,1953
17141,2830,2,0.0,0.0,3,1998
17142,1120,1,0.0,0.0,4,1948
17143,1310,1,0.0,0.0,3,1942
17144,1710,1,0.0,0.0,3,1978
17145,2200,1,0.0,0.0,4,1962
17146,3310,2,0.0,0.0,3,1991
17147,2280,2,0.0,0.0,3,1989
17148,1640,1,0.0,0.0,4,1977
17149,750,1,0.0,0.0,4,1943
17150,3520,1,0.0,0.0,3,1954
17151,2720,2,0.0,0.0,3,2002
17152,1660,1,0.0,0.0,3,1963
17153,2560,2,0.0,0.0,3,1992
17154,1080,1,0.0,0.0,3,1985
17155,2050,1,0.0,0.0,5,1959
17156,2670,1,0.0,0.0,4,1930
17157,1730,2,0.0,0.0,4,1985
17158,990,1,0.0,0.0,3,1968
17160,700,1,0.0,0.0,3,1941
17161,1880,1,0.0,0.0,4,1944
17162,1870,1,0.0,0.0,4,1959
17163,2500,2,0.0,0.0,5,1905
17164,2570,2,0.0,0.0,3,1989
17165,2940,2,0.0,0.0,4,1991
17167,2150,1,0.0,0.0,4,1952
17168,1330,1,0.0,0.0,4,1900
17169,3220,2,0.0,0.0,3,2003
17170,2710,2,0.0,0.0,3,1998
17172,1680,2,0.0,0.0,3,2003
17173,1930,2,0.0,0.0,3,2004
17174,2140,1,0.0,0.0,3,1977
17175,4070,2,0.0,0.0,4,1968
17176,1350,1,0.0,0.0,4,1954
17178,1320,1,0.0,0.0,5,1913
17179,2100,1,0.0,0.0,4,1952
17180,710,1,0.0,0.0,5,1926
17181,2350,1,0.0,0.0,5,1948
17182,1180,1,0.0,0.0,3,1951
17184,1490,1,0.0,0.0,3,1994
17185,1000,1,0.0,0.0,3,1962
17187,2300,1,0.0,0.0,3,1963
17188,1330,1,0.0,0.0,4,1977
17189,3200,2,0.0,0.0,3,2004
17190,2590,2,0.0,0.0,3,1993
17191,2590,2,0.0,0.0,3,1993
17192,2030,1,0.0,0.0,3,1973
17193,2700,1,0.0,0.0,4,1955
17194,1670,1,0.0,0.0,4,1957
17196,2650,2,0.0,0.0,3,1984
17197,1440,1,0.0,0.0,3,1943
17199,1690,1,0.0,0.0,4,1976
17200,1420,1,0.0,0.0,3,1991
17201,1790,1,0.0,0.0,4,1951
17202,1320,1,0.0,0.0,4,1970
17203,1509,3,0.0,0.0,3,2014
17204,1610,1,0.0,0.0,3,1994
17206,1160,1,0.0,0.0,4,1917
17207,2500,2,0.0,0.0,4,1979
17208,1540,3,0.0,0.0,3,1995
17209,1910,2,0.0,0.0,3,1987
17210,2340,2,0.0,0.0,3,1992
17211,2060,2,0.0,0.0,4,1994
17212,1960,1,0.0,0.0,4,1961
17213,1150,2,0.0,0.0,3,1982
17214,2330,1,0.0,0.0,4,1977
17215,2210,1,0.0,0.0,4,1966
17217,1900,1,0.0,0.0,5,1958
17219,1340,1,0.0,0.0,4,1978
17220,3170,1,0.0,0.0,5,1957
17222,1370,1,0.0,0.0,4,1948
17223,1420,1,0.0,0.0,4,1926
17224,1030,1,0.0,0.0,4,1938
17225,1820,1,0.0,0.0,5,1960
17227,910,1,0.0,0.0,4,1971
17228,1680,2,0.0,0.0,3,2014
17230,2780,2,0.0,0.0,3,2001
17235,2480,2,0.0,0.0,3,1998
17236,3180,1,0.0,0.0,3,1978
17237,3630,2,0.0,0.0,3,1997
17238,3160,2,0.0,0.0,3,2003
17239,1370,2,0.0,0.0,3,1942
17240,1070,2,0.0,0.0,3,2005
17241,2180,1,0.0,0.0,5,1977
17242,2420,2,0.0,0.0,4,1977
17243,3290,2,0.0,0.0,3,2003
17244,1430,1,0.0,0.0,4,1919
17245,1890,1,0.0,0.0,4,1978
17246,1760,2,0.0,0.0,3,1988
17247,2230,1,0.0,0.0,3,1968
17249,2350,2,0.0,0.0,3,1989
17250,1550,1,0.0,0.0,3,1976
17252,2720,1,0.0,0.0,5,1966
17253,1740,1,0.0,0.0,4,1949
17254,1840,1,0.0,0.0,3,1976
17255,2010,2,0.0,0.0,3,2009
17256,1670,1,0.0,0.0,3,1987
17257,1820,1,0.0,0.0,4,1952
17258,720,1,0.0,1.0,5,1950
17259,2370,1,0.0,0.0,3,1968
17261,1290,1,0.0,0.0,3,1984
17262,1800,2,0.0,0.0,3,2000
17263,1230,1,0.0,0.0,4,1966
17264,1380,1,0.0,0.0,3,1986
17265,740,1,0.0,0.0,4,1922
17266,1720,1,0.0,0.0,3,1970
17267,1720,1,0.0,0.0,3,1970
17268,2100,1,0.0,0.0,5,1969
17269,1210,1,0.0,0.0,3,1950
17270,2210,2,0.0,0.0,3,1999
17271,2470,3,0.0,0.0,3,2004
17272,2760,1,0.0,0.0,4,1960
17276,2270,1,0.0,0.0,3,1967
17277,2270,1,0.0,0.0,3,1967
17278,1470,2,0.0,0.0,3,2005
17279,1280,1,0.0,0.0,3,1976
17280,2830,2,0.0,0.0,3,2005
17281,1970,1,0.0,0.0,3,1908
17282,1390,1,0.0,0.0,3,1960
17283,1020,1,0.0,0.0,5,1947
17284,2250,2,0.0,0.0,3,1989
17285,800,1,0.0,0.0,3,1954
17286,1560,1,0.0,0.0,5,1915
17287,2100,1,0.0,0.0,5,1962
17288,990,1,0.0,0.0,4,1911
17289,1060,1,0.0,0.0,2,1981
17290,1270,1,0.0,0.0,4,1941
17291,2740,2,0.0,0.0,3,2012
17293,1970,1,0.0,0.0,3,1908
17294,2070,1,0.0,0.0,3,1969
17295,1010,1,0.0,0.0,3,1969
17296,2220,1,0.0,0.0,4,1965
17297,1090,3,0.0,0.0,3,2008
17299,1490,2,0.0,0.0,3,2002
17300,700,1,0.0,0.0,3,1950
17301,1450,1,0.0,0.0,3,1943
17302,2120,2,0.0,0.0,4,1989
17303,1670,2,0.0,0.0,3,2005
17304,1810,2,0.0,0.0,3,2004
17306,2540,1,0.0,0.0,3,1978
17307,1420,1,0.0,0.0,3,1905
17309,2570,2,0.0,0.0,3,1994
17311,2050,1,0.0,0.0,4,1926
17312,920,1,0.0,0.0,5,1969
17313,2320,2,0.0,0.0,3,1999
17315,1660,1,0.0,0.0,4,1963
17316,1130,1,0.0,0.0,3,1944
17317,2550,2,0.0,0.0,3,1998
17318,2420,2,0.0,0.0,3,2005
17319,1470,2,0.0,0.0,3,2005
17320,2030,1,0.0,0.0,4,1953
17322,3370,2,0.0,1.0,3,1998
17323,1900,1,0.0,0.0,4,1919
17324,1940,2,0.0,0.0,4,1916
17325,2420,2,0.0,0.0,3,1998
17326,1010,1,0.0,0.0,3,1969
17328,1340,1,0.0,0.0,3,1903
17329,1310,1,0.0,0.0,3,1979
17330,2650,1,0.0,0.0,4,1960
17331,1890,2,0.0,0.0,3,1999
17332,2580,2,0.0,0.0,3,1999
17333,3500,2,0.0,0.0,3,2005
17334,1040,1,0.0,0.0,5,1912
17336,2190,2,0.0,0.0,4,1992
17337,1530,2,0.0,0.0,3,1985
17338,1480,1,0.0,0.0,4,1914
17340,3370,2,0.0,0.0,3,1986
17341,2100,1,0.0,0.0,3,1983
17342,3370,2,0.0,0.0,4,1981
17343,2240,1,0.0,0.0,4,1940
17344,1650,2,0.0,0.0,3,2003
17345,2630,2,0.0,0.0,3,1994
17346,2330,2,0.0,0.0,5,1924
17347,1970,2,0.0,0.0,3,1978
17349,590,1,0.0,0.0,3,1983
17350,2060,2,0.0,0.0,3,2007
17351,1890,1,0.0,0.0,3,1929
17352,2810,2,0.0,0.0,3,1997
17353,1470,1,0.0,0.0,3,1924
17354,2190,2,0.0,0.0,2,1978
17355,1440,2,0.0,0.0,3,2003
17356,2480,1,0.0,0.0,3,1994
17357,2780,2,0.0,0.0,3,2002
17358,2180,2,0.0,0.0,4,1968
17359,3340,1,0.0,0.0,3,1950
17360,2560,1,0.0,0.0,3,1910
17363,900,2,0.0,0.0,4,1945
17364,1010,1,0.0,0.0,3,1977
17365,1580,1,0.0,0.0,3,1940
17366,1890,2,0.0,0.0,3,2003
17367,2160,1,0.0,0.0,3,1965
17368,2160,1,0.0,0.0,3,1965
17369,1410,1,0.0,0.0,3,1927
17370,1430,3,0.0,0.0,3,1999
17371,2380,2,0.0,0.0,3,1917
17373,1030,1,0.0,0.0,3,1947
17374,1070,2,0.0,0.0,3,2005
17375,2320,1,0.0,0.0,3,1990
17376,1270,1,0.0,0.0,4,1982
17378,920,1,0.0,0.0,5,1969
17381,2483,2,0.0,0.0,3,2005
17382,2140,2,0.0,0.0,3,1905
17383,1900,1,0.0,0.0,3,1965
17384,1650,1,0.0,0.0,3,1986
17385,1510,1,0.0,0.0,3,1966
17386,2910,1,0.0,0.0,3,1979
17388,2710,1,0.0,0.0,4,1929
17389,1810,1,0.0,0.0,3,1983
17390,940,1,0.0,0.0,3,1968
17391,1600,1,0.0,0.0,3,1979
17392,2640,2,0.0,0.0,3,2000
17394,1630,3,0.0,0.0,3,2004
17395,830,1,0.0,0.0,3,1959
17396,1800,2,0.0,0.0,3,1993
17397,2060,1,0.0,0.0,5,1964
17399,1910,1,0.0,0.0,5,1977
17401,1320,2,0.0,0.0,3,1986
17402,1220,1,0.0,0.0,5,1942
17403,3100,2,0.0,0.0,3,2007
17404,550,1,0.0,0.0,2,1916
17405,1080,1,0.0,0.0,3,1953
17406,880,1,0.0,0.0,5,1918
17407,720,1,0.0,0.0,3,1949
17408,2030,1,0.0,0.0,4,1988
17409,2040,2,0.0,1.0,3,1961
17410,1570,1,0.0,0.0,3,1962
17411,1500,1,0.0,0.0,3,1902
17412,3180,2,0.0,0.0,3,1988
17413,1260,1,0.0,0.0,5,1947
17415,2850,1,0.0,0.0,3,1977
17416,2070,2,0.0,0.0,3,2002
17418,1220,1,0.0,0.0,3,1978
17419,1630,1,0.0,0.0,3,1987
17420,1785,2,0.0,0.0,3,1975
17421,1260,2,0.0,0.0,3,2008
17422,1380,1,0.0,0.0,3,1960
17423,2330,1,0.0,0.0,4,1950
17424,840,1,0.0,0.0,3,1948
17425,1730,1,0.0,0.0,3,1978
17426,2230,2,0.0,0.0,4,2002
17427,1790,2,0.0,0.0,3,2005
17428,2280,2,0.0,0.0,3,1984
17429,2430,1,0.0,1.0,3,1978
17430,3730,1,0.0,0.0,3,1927
17431,2230,1,0.0,0.0,3,1960
17433,1814,1,0.0,0.0,4,1951
17434,1920,1,0.0,0.0,4,1977
17435,1860,1,0.0,0.0,3,1928
17436,2750,1,0.0,0.0,4,1957
17437,1930,1,0.0,0.0,4,1968
17438,1950,2,0.0,0.0,3,1990
17439,2470,2,0.0,0.0,3,1982
17440,1630,1,0.0,0.0,3,1986
17441,2110,1,0.0,0.0,3,1978
17442,1490,1,0.0,1.0,3,1954
17443,1740,2,0.0,0.0,3,2008
17446,1090,1,0.0,0.0,5,1912
17447,1720,1,0.0,0.0,3,1959
17448,1400,3,0.0,0.0,3,2000
17449,2090,1,0.0,0.0,5,1965
17450,1580,1,0.0,0.0,3,1966
17451,2620,2,0.0,0.0,4,1984
17452,1500,1,0.0,0.0,3,2003
17453,2030,2,0.0,0.0,3,2001
17454,1020,1,0.0,0.0,3,1949
17455,1540,1,0.0,0.0,3,1938
17457,3920,2,0.0,0.0,3,1955
17458,3180,2,0.0,0.0,4,1986
17459,2330,2,0.0,0.0,3,1997
17461,1950,1,0.0,0.0,5,1951
17463,1130,1,0.0,0.0,4,1944
17464,2620,2,0.0,0.0,3,2002
17466,1800,1,0.0,0.0,3,1968
17468,1960,1,0.0,0.0,3,1948
17469,1960,1,0.0,0.0,3,1948
17470,1150,1,0.0,0.0,3,1910
17471,2800,2,0.0,0.0,4,1997
17472,1310,1,0.0,0.0,3,1986
17474,1430,1,0.0,0.0,3,1960
17475,2340,1,0.0,1.0,3,1981
17476,1290,1,0.0,0.0,3,1956
17477,760,1,0.0,0.0,3,1941
17478,2780,2,0.0,0.0,4,1955
17479,2090,1,0.0,0.0,4,1931
17481,1110,1,0.0,0.0,3,1962
17482,1790,1,0.0,0.0,3,1998
17483,1830,1,0.0,0.0,5,1962
17485,1420,1,0.0,0.0,3,1941
17486,790,1,0.0,0.0,3,1930
17487,2300,2,0.0,0.0,3,1998
17488,2440,1,0.0,0.0,4,1996
17489,1310,1,0.0,0.0,3,1995
17490,1380,1,0.0,0.0,3,1963
17491,2790,2,0.0,0.0,3,1987
17492,1360,2,0.0,0.0,3,1988
17493,2510,2,0.0,0.0,3,1998
17495,780,1,0.0,0.0,3,1918
17496,1410,1,0.0,0.0,4,1940
17497,2530,1,0.0,0.0,4,1910
17498,1270,1,0.0,0.0,5,1972
17500,1450,1,0.0,0.0,4,1903
17501,2040,1,0.0,0.0,5,1959
17502,2650,2,0.0,0.0,4,1984
17503,1240,1,0.0,0.0,4,1973
17505,1890,1,0.0,0.0,4,1909
17506,1270,2,0.0,0.0,5,1911
17508,1550,1,0.0,0.0,3,1927
17509,920,1,0.0,0.0,4,1962
17510,950,1,0.0,0.0,3,1941
17511,2040,1,0.0,0.0,4,1917
17512,1870,2,0.0,0.0,4,1937
17513,1720,1,0.0,0.0,4,1943
17514,1020,1,0.0,0.0,5,1915
17515,2690,2,0.0,0.0,3,1998
17516,3090,1,0.0,0.0,3,1990
17517,1070,1,0.0,0.0,4,1940
17518,2050,2,0.0,0.0,3,1994
17519,1660,2,0.0,0.0,3,1981
17520,2810,1,0.0,0.0,4,1965
17521,2460,1,0.0,0.0,4,1977
17522,1230,1,0.0,0.0,3,1970
17523,2360,2,0.0,0.0,3,2003
17524,1730,1,0.0,0.0,2,1955
17526,1770,2,0.0,0.0,3,1924
17527,3030,2,0.0,0.0,4,1980
17528,2380,1,0.0,0.0,3,1935
17529,1780,1,0.0,0.0,4,1979
17530,1540,2,0.0,0.0,3,1967
17531,1580,2,0.0,0.0,4,1994
17532,3200,2,0.0,0.0,3,2003
17533,2220,2,0.0,0.0,3,2002
17534,2240,2,0.0,0.0,5,1946
17535,1640,1,0.0,0.0,4,1948
17536,1170,1,0.0,0.0,4,1960
17537,3160,1,0.0,0.0,4,1981
17538,2100,2,0.0,0.0,3,1986
17539,2600,2,0.0,0.0,3,1996
17540,1630,1,0.0,0.0,4,1985
17542,2560,2,0.0,0.0,3,2004
17543,980,2,0.0,0.0,3,2001
17545,2160,1,0.0,0.0,3,2000
17546,3030,1,0.0,0.0,4,1929
17548,760,1,0.0,0.0,3,1943
17549,2260,2,0.0,0.0,3,1909
17550,1560,1,0.0,0.0,5,1946
17551,2270,1,0.0,0.0,3,1995
17552,3480,2,0.0,0.0,4,1964
17553,1900,2,0.0,0.0,4,1992
17554,2350,1,0.0,0.0,3,1989
17556,3730,2,0.0,0.0,3,1997
17558,1630,2,0.0,0.0,3,2003
17559,1130,1,0.0,0.0,3,1945
17560,2140,1,0.0,0.0,3,1952
17561,3220,2,0.0,0.0,3,1994
17563,1800,2,0.0,0.0,3,2004
17564,809,2,0.0,0.0,3,2003
17565,1820,1,0.0,0.0,3,1977
17566,580,1,0.0,0.0,3,1943
17567,580,1,0.0,0.0,3,1943
17569,1140,1,0.0,0.0,4,1968
17570,1060,1,0.0,0.0,4,1917
17571,2320,1,0.0,0.0,3,1943
17572,3450,2,0.0,0.0,3,2000
17573,1760,1,0.0,0.0,3,1950
17574,3370,2,0.0,0.0,3,2005
17575,1940,1,0.0,0.0,3,1947
17576,2520,1,0.0,0.0,3,1955
17577,1360,1,0.0,0.0,3,1956
17578,800,1,0.0,0.0,3,1960
17579,3010,2,0.0,0.0,3,1992
17581,1780,1,0.0,0.0,3,1992
17583,1720,1,0.0,0.0,5,1925
17584,830,1,0.0,0.0,3,1920
17585,1090,1,0.0,0.0,3,1954
17588,1080,1,0.0,0.0,2,1950
17589,1080,1,0.0,0.0,2,1950
17590,1080,1,0.0,0.0,2,1950
17591,870,1,0.0,0.0,5,1969
17592,2830,2,0.0,0.0,3,2000
17593,1880,2,0.0,0.0,3,1978
17594,3600,2,0.0,0.0,3,2004
17595,2340,2,0.0,0.0,3,1921
17596,2040,1,0.0,0.0,3,1910
17597,1310,1,0.0,0.0,3,1993
17598,1470,1,0.0,0.0,3,1950
17599,1370,1,0.0,0.0,4,1983
17600,1080,1,0.0,0.0,3,1942
17601,1990,2,0.0,0.0,3,1990
17602,1310,1,0.0,0.0,4,1958
17603,1640,1,0.0,0.0,3,1988
17604,1770,1,0.0,0.0,4,1976
17605,2050,2,0.0,0.0,3,2005
17607,1340,1,0.0,0.0,4,1951
17608,2240,1,0.0,0.0,5,1955
17609,880,1,0.0,0.0,4,1951
17610,2170,2,0.0,0.0,3,2004
17611,1260,1,0.0,0.0,4,1926
17612,1880,1,0.0,0.0,3,1967
17613,1620,1,0.0,0.0,5,1955
17614,1610,2,0.0,0.0,3,1996
17615,3330,2,0.0,0.0,4,1995
17616,1370,2,0.0,0.0,3,1951
17617,690,1,0.0,0.0,3,1949
17618,3170,2,0.0,0.0,4,1925
17619,1990,1,0.0,0.0,4,1941
17620,1080,1,0.0,0.0,4,1924
17621,1870,1,0.0,0.0,3,1928
17622,1670,1,0.0,0.0,3,1958
17623,2800,2,0.0,0.0,3,2001
17624,3460,2,0.0,0.0,3,2011
17626,2370,2,0.0,0.0,3,1969
17627,1180,1,0.0,0.0,3,1950
17628,1320,1,0.0,0.0,4,1928
17629,1350,1,0.0,0.0,4,1925
17630,1068,2,0.0,0.0,3,1990
17631,1580,1,0.0,0.0,4,1978
17632,1690,1,0.0,0.0,3,1907
17634,3960,2,0.0,0.0,3,2000
17635,2420,1,0.0,0.0,5,1911
17636,1910,2,0.0,0.0,3,1988
17637,1440,1,0.0,0.0,3,1983
17638,2320,1,0.0,0.0,3,1963
17639,1670,1,0.0,0.0,3,1931
17640,1390,1,0.0,0.0,4,1966
17641,2620,2,0.0,0.0,3,1992
17642,3040,2,0.0,0.0,3,2004
17644,1740,1,0.0,0.0,3,1998
17646,2240,2,0.0,0.0,3,1901
17647,1610,1,0.0,0.0,4,1979
17648,700,1,0.0,0.0,3,1945
17649,2730,1,0.0,0.0,3,2014
17650,1780,1,0.0,0.0,3,1980
17652,2060,2,0.0,0.0,3,1907
17653,1360,1,0.0,0.0,5,1934
17654,1430,1,0.0,0.0,3,1953
17655,1840,2,0.0,0.0,3,2003
17656,2000,2,0.0,0.0,5,1976
17657,1820,2,0.0,0.0,3,1988
17658,2330,2,0.0,0.0,3,1964
17659,1070,1,0.0,0.0,4,1980
17660,930,1,0.0,0.0,4,1909
17662,1960,2,0.0,0.0,3,1984
17664,2200,1,0.0,0.0,3,1932
17666,830,2,0.0,0.0,3,2009
17667,3920,2,0.0,0.0,3,1999
17669,2560,1,0.0,0.0,3,1987
17670,1350,1,0.0,0.0,5,1941
17671,1240,1,0.0,0.0,3,1974
17673,1690,2,0.0,0.0,3,2003
17674,2550,2,0.0,0.0,3,1992
17675,3240,2,0.0,0.0,4,1963
17678,3060,2,0.0,0.0,3,2006
17679,1690,2,0.0,0.0,4,1992
17680,1520,2,0.0,0.0,4,1992
17681,2040,2,0.0,0.0,3,1994
17682,2360,1,0.0,0.0,4,1951
17683,1360,1,0.0,0.0,4,1928
17684,2000,2,0.0,0.0,4,1992
17685,1650,2,0.0,0.0,3,2001
17686,2500,2,0.0,0.0,3,1997
17687,1140,1,0.0,0.0,3,1976
17688,2140,1,0.0,0.0,3,1978
17690,830,1,0.0,0.0,5,1950
17691,1960,2,0.0,0.0,3,1984
17692,1130,1,0.0,0.0,3,1968
17693,3630,2,0.0,0.0,3,2000
17694,1764,1,0.0,0.0,5,1942
17695,2770,1,0.0,0.0,4,1959
17696,2650,2,0.0,0.0,3,2002
17697,2500,2,0.0,0.0,5,1979
17699,2490,2,0.0,0.0,4,1975
17700,1500,1,0.0,0.0,3,1979
17701,1160,1,0.0,0.0,5,1931
17703,1340,2,0.0,0.0,3,2002
17704,1960,2,0.0,0.0,3,1999
17705,2030,1,0.0,0.0,4,1984
17706,2200,1,0.0,0.0,3,1987
17707,2540,1,0.0,0.0,5,1930
17708,1520,1,0.0,0.0,3,1993
17710,1340,1,0.0,0.0,3,1919
17711,1400,2,0.0,0.0,3,1940
17714,1580,1,0.0,0.0,4,1955
17715,2120,1,0.0,0.0,4,1923
